model,variant,horizon,period,eligible_universe,n_rebalances,total_return,annualized_return,annualized_vol,sharpe,sortino,max_drawdown,calmar,hit_rate,avg_turnover,total_cost,btc_total_return,excess_return,beta,beta_attributed_return,dispersion_alpha,alpha,information_ratio,correlation,up_capture,down_capture,drawdown_vs_btc,fold,regime,n_regime_dates,is_sufficient_sample,is_synthetic,train_start,train_end,validation_start,validation_end,purge_days,weight_fundamentals,weight_momentum,weight_flows,weight_factor_improvement
equal_family,sticky_l_s,14,fold_2,eligible_sensitivity,49,-0.7090787215776608,-0.9993030615880827,0.3723396104574215,-1.5467470603790547,-1.827999933482092,-0.8326367120173918,-1.2001669481602315,0.42857142857142855,0.4530612244897959,0.11100000000000002,8.219099218887807,-8.928177940465469,-0.660145411228735,-5.425800633782466,4.716721912204806,315392.8296229356,-2.6503892990459925,-0.681080382612162,-0.5541930823668951,-0.9863967853653252,-0.4022482975614311,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,always_l_s,14,fold_2,eligible_base,40,-0.34334826261770757,-0.7780034716748545,0.32588141021494627,-0.6700866770810995,-0.8332914234772508,-0.4669787674871526,-1.6660360723922178,0.575,0.5900000000000001,0.11800000000000001,-0.8343004914643203,0.4909522288466127,-0.3575038412819474,0.29826563048191107,-0.6416138930996187,-1.1349323031185652,1.5669664321055183,-0.36774031598008566,-1.1729941449054226,-0.0893955465243498,0.4211788077306712,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,always_l_s,14,fold_2,eligible_base,49,-0.7428118767392282,-0.9996626427631978,0.5098236259458606,-1.1148905863543903,-1.2590316806878068,-0.9094843595263623,-1.099153198504478,0.5102040816326531,0.5428571428571428,0.133,8.219099218887807,-8.961911095627036,-0.9583219707897357,-7.876543361560941,7.133731484821713,457850.9077659095,-2.207624517476355,-0.7220869400097863,-0.6827484576704957,-1.6687557333821916,-0.47909594507040165,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,sticky_l_s,14,fold_2,eligible_base,40,0.17357600233967574,0.7731322609866962,0.2933387527804421,0.5056634014099295,0.5381828770978621,-0.4451348792977029,1.736849429113442,0.65,0.45499999999999996,0.091,-0.8343004914643203,1.007876493803996,-0.4746657798564377,0.39601389341552085,-0.2224378910758451,0.29922993444676843,2.204507770645347,-0.5424236308575704,-1.104868941684147,-0.3412118854427649,0.4430226959201209,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,sticky_l_s,14,fold_2,eligible_base,49,-0.64512751971914,-0.9977549179497259,0.5004000803709568,-0.8084716974382604,-0.9335102302661411,-0.8985440937186462,-1.1104128611212538,0.4897959183673469,0.39999999999999997,0.098,8.219099218887807,-8.864226738606947,-0.9695971850198806,-7.9692154660327175,7.324087946313577,463237.80311789416,-2.0209669361245317,-0.7443410620573053,-0.6121793392075052,-1.8340361830535803,-0.46815567926268553,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,always_l_s,14,fold_2,eligible_sensitivity,40,0.13264703062804295,0.5616143123555557,0.26211906727393497,0.43835202905710896,0.7258307342980881,-0.437111156416654,1.2848317964692382,0.55,0.575,0.11499999999999999,-0.8343004914643203,0.9669475220923632,-0.011186049597602802,0.00933252667682428,0.12331450395121867,0.5504462544207741,2.7594890745645118,-0.01430534203531363,-0.14770142751564597,-0.11463353374007947,0.4510464188011698,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,always_l_s,14,fold_2,eligible_sensitivity,49,-0.6779129836485942,-0.998731207155263,0.5608064180791641,-0.7469161671188653,-0.779295498928307,-0.9019525354740452,-1.107299073814736,0.5306122448979592,0.5673469387755101,0.139,8.219099218887807,-8.897012202536402,-0.9809899579919346,-8.062853797468293,7.384940813819698,468680.86094141187,-1.9459371449926257,-0.6719695429600765,-0.6161709994629941,-1.8084601382991776,-0.47156412101808454,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,sticky_l_s,14,fold_2,eligible_sensitivity,40,0.2909683886880139,1.4940427392876323,0.29167013044440443,0.7148631513692514,1.1281550562452884,-0.4038765950750557,3.699255558520251,0.575,0.38,0.07600000000000001,-0.8343004914643203,1.1252688801523343,-0.08375755517159343,0.06987896944351032,0.22108941924450357,1.4104198999223856,2.7445065418083128,-0.09626139599467388,-0.3031426736479448,-0.21544211094859383,0.4842809801427681,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,sticky_l_s,14,fold_2,eligible_sensitivity,49,-0.7843135533283072,-0.9998802844175468,0.6232986631222145,-0.9308914708731808,-0.9746336231891307,-0.9358531839573291,-1.068415753194827,0.4897959183673469,0.42857142857142855,0.10500000000000001,8.219099218887807,-9.003412772216114,-1.084611923813418,-8.914533015811266,8.130219462482959,518187.7229854691,-1.9974173046924697,-0.6684611654515141,-0.7365701603359979,-1.906310641783709,-0.5054647695013684,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,always_l_s,14,fold_2,eligible_base,40,0.4517168948233148,2.7956257204125974,0.35387634810237756,0.8747446977385619,0.8478502589403201,-0.5153660992672331,5.42454329919551,0.7,0.53,0.10600000000000001,-0.8343004914643203,1.286017386287635,-0.5280882650935961,0.44058429910412744,0.011132595719187344,2.2683868334593797,2.3099602175366485,-0.5002361802504087,-1.120340804353474,-0.4615246477258163,0.3727914759505907,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,always_l_s,14,fold_2,eligible_base,49,-0.6799484805453441,-0.9987776892529103,0.5062772429474386,-0.9177902163931646,-1.1695483312703903,-0.9100640305063546,-1.0974806780322874,0.5102040816326531,0.5061224489795918,0.124,8.219099218887807,-8.89904769943315,-1.020586415158278,-8.38830100763491,7.708352527089565,487598.6296549252,-2.0617212497405273,-0.7743893640018068,-0.6386365321141186,-1.7763385627799786,-0.479675616050394,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,sticky_l_s,14,fold_2,eligible_base,40,0.7570151135150816,6.514711611373018,0.35818664290108054,1.217472955020086,1.2007913613852321,-0.49579401916797705,13.13995602913033,0.7,0.34,0.068,-0.8343004914643203,1.591315604979402,-0.47186542629872663,0.3936775570660486,0.36333755644903293,6.04360513429697,2.554178137514928,-0.4415998227667648,-0.879697958259412,-0.5025205897767685,0.39236355604984674,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,sticky_l_s,14,fold_2,eligible_base,49,-0.7770742348070284,-0.9998546026788955,0.48562684521716765,-1.3680349428446368,-1.9601637072926286,-0.9370089580701877,-1.067070484297334,0.4489795918367347,0.33877551020408164,0.08300000000000002,8.219099218887807,-8.996173453694835,-1.0526487521946584,-8.651824536926341,7.874750302119312,502916.86463663675,-2.3149875225282814,-0.8326812706724973,-0.750746535585431,-1.708488234322806,-0.506620543614227,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,long_only,14,fold_2,eligible_base,40,-0.436499586027859,-0.8715919853430514,0.4041241233875196,-0.7201707832680718,-1.2561659020906992,-0.779396288534886,-1.1182911673616966,0.4,0.465,0.093,-0.8343004914643203,0.3978009054364613,0.9037252461043663,-0.7539784169735866,0.3174788309457276,0.03067970740728798,2.939139750672764,0.7496210243119291,1.605455022295677,0.5506192507922762,0.10876128668293783,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,long_only,14,fold_2,eligible_base,49,4.256611975159768,17492.048382152203,0.3469644448782737,2.75417480316154,5.461556245388003,-0.44174792188197254,39597.352960102384,0.7346938775510204,0.42040816326530617,0.10300000000000001,8.219099218887807,-3.962487243728039,0.7649057189361466,6.286835997030899,-2.0302240218711303,-347952.50271096133,-1.5604354203802357,0.8468781692181541,0.774681042852274,0.8949406604901964,-0.011359507426011883,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,short_only,14,fold_2,eligible_base,40,0.9382982529653916,9.678614473792898,0.8706170634110854,1.0453979631720651,0.8841943403944854,-0.8942929948515204,10.822643730313285,0.75,0.595,0.119,-0.8343004914643203,1.772598744429712,-1.9599017762915585,1.6351470151818415,-0.6968487622164499,7.721865007136123,1.732494114948021,-0.7546181579077265,-3.8461366310026257,-1.4736685462439088,-0.0061354196336965705,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,short_only,14,fold_2,eligible_base,49,-0.9957528660723824,-0.9999999999999891,1.2174965329837646,-1.548187843932971,-2.219585931472306,-0.9995631667852324,-1.0004370241214087,0.42857142857142855,0.5918367346938775,0.14500000000000002,8.219099218887807,-9.21485208496019,-2.8060785492527023,-23.06343801230072,22.067685146228335,1340642.8079583424,-2.010276138713359,-0.885380786727867,-2.051954107080512,-4.447617786050153,-0.5691747523292717,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,regime_switch,14,fold_2,eligible_base,40,-0.436499586027859,-0.8715919853430514,0.4041241233875196,-0.7201707832680718,-1.2561659020906992,-0.779396288534886,-1.1182911673616966,0.4,0.465,0.093,-0.8343004914643203,0.3978009054364613,0.9037252461043663,-0.7539784169735866,0.3174788309457276,0.03067970740728798,2.939139750672764,0.7496210243119291,1.605455022295677,0.5506192507922762,0.10876128668293783,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,regime_switch,14,fold_2,eligible_base,49,-0.9957528660723824,-0.9999999999999891,1.2174965329837646,-1.548187843932971,-2.219585931472306,-0.9995631667852324,-1.0004370241214087,0.42857142857142855,0.5918367346938775,0.14500000000000002,8.219099218887807,-9.21485208496019,-2.8060785492527023,-23.06343801230072,22.067685146228335,1340642.8079583424,-2.010276138713359,-0.885380786727867,-2.051954107080512,-4.447617786050153,-0.5691747523292717,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,always_l_s,14,fold_2,eligible_sensitivity,40,0.4123125122554616,2.4396725652402207,0.2707223992815675,0.9681028532198975,1.445085516353251,-0.3817573624446544,6.390636580306723,0.6,0.45,0.09,-0.8343004914643203,1.2466130037197818,-0.13951971781426928,0.11640136914140814,0.2959111431140535,2.300377251197624,2.8512224555480086,-0.17275535496723415,-0.31136739908702943,-0.25608046193459916,0.5064002127731694,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,always_l_s,14,fold_2,eligible_sensitivity,49,-0.5510556893401586,-0.9910376185246949,0.5495172214557336,-0.4683812592525509,-0.5196888347469407,-0.8954678952070078,-1.1067260186872405,0.46938775510204084,0.4448979591836734,0.10900000000000001,8.219099218887807,-8.770154908227966,-1.0138730842207364,-8.333123474570026,7.782067785229868,484391.2483664218,-1.7641970035144396,-0.7087617780157759,-0.5714434339446613,-2.0985062627539643,-0.4650794807510471,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,sticky_l_s,14,fold_2,eligible_sensitivity,40,0.9501181165825101,9.913475681345522,0.27363645045101753,1.7393946279233654,2.2748492073497983,-0.2989157618083499,33.16478067724497,0.7,0.3,0.060000000000000005,-0.8343004914643203,1.7844186080468303,-0.13127363392423194,0.10952165729929397,0.8405964592832161,9.782413188176413,3.3057897798826588,-0.16081393491993165,-0.1569941316876264,-0.37871992678270067,0.5892418134094739,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,sticky_l_s,14,fold_2,eligible_sensitivity,49,-0.48770164833624874,-0.980504537341929,0.46159500924236196,-0.5258098000406995,-0.6563516758883511,-0.8501063942421572,-1.1533903802900078,0.46938775510204084,0.32653061224489793,0.08000000000000002,8.219099218887807,-8.706800867224056,-0.9366159296306449,-7.698139255625111,7.210437607288862,447480.5580393044,-1.8923672893015298,-0.779468264427294,-0.5220779388524516,-1.8929159286422363,-0.4197179797861965,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,long_only,14,fold_2,eligible_sensitivity,40,-0.7032523570759379,-0.9870588138841464,0.3786495078236116,-1.8717339506860735,-3.0756145253704728,-0.835437226136614,-1.1814877084765416,0.325,0.43499999999999994,0.08700000000000001,-0.8343004914643203,0.13104813438838236,0.9205412914293372,-0.768008051852696,0.06475569477675813,-0.06799812276717776,1.6988716815024114,0.8149406784614224,1.2658315128932032,0.7820711486353517,0.052720349081209816,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,long_only,14,fold_2,eligible_sensitivity,49,5.091549591805181,41663.71417971216,0.29146961288606715,3.4997330252008934,5.530388649744248,-0.3389567420627807,122917.49656950418,0.7959183673469388,0.3469387755102041,0.085,8.219099218887807,-3.127549627082626,0.6426325766466887,5.2818609087486585,-0.19031131694347714,-265363.1097497671,-1.2323791716683938,0.8469688843987678,0.6951525747911605,0.2805627010635965,0.09143167239317995,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,short_only,14,fold_2,eligible_sensitivity,40,3.5810654019679857,230.85861185393614,0.6655729590920108,1.8523970613770515,2.8708918445404135,-0.5788041635425873,398.8544423055968,0.7,0.465,0.093,-0.8343004914643203,4.415365893432306,-1.1995807270578758,1.0008107901355123,2.5802546118324736,229.660960534734,2.5339593586599345,-0.6041627287929003,-1.8885663110672621,-1.2942320725045497,0.30935341167523644,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,short_only,14,fold_2,eligible_sensitivity,49,-0.9945663944892063,-0.9999999999999536,1.2612634139460028,-1.2169012035247992,-1.514148523985686,-0.9995304721185106,-1.0004697484414335,0.4489795918367347,0.5428571428571429,0.133,8.219099218887807,-9.213665613377014,-2.6703787450881613,-21.94810785788871,20.953541463399507,1275810.30273756,-1.7641739070540197,-0.8133267701085314,-1.8380394426804825,-4.477575226571525,-0.56914205766255,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,regime_switch,14,fold_2,eligible_sensitivity,40,-0.7032523570759379,-0.9870588138841464,0.3786495078236116,-1.8717339506860735,-3.0756145253704728,-0.835437226136614,-1.1814877084765416,0.325,0.43499999999999994,0.08700000000000001,-0.8343004914643203,0.13104813438838236,0.9205412914293372,-0.768008051852696,0.06475569477675813,-0.06799812276717776,1.6988716815024114,0.8149406784614224,1.2658315128932032,0.7820711486353517,0.052720349081209816,fold_2,Bullish,40,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,regime_switch,14,fold_2,eligible_sensitivity,49,-0.9945663944892063,-0.9999999999999536,1.2612634139460028,-1.2169012035247992,-1.514148523985686,-0.9995304721185106,-1.0004697484414335,0.4489795918367347,0.5428571428571429,0.133,8.219099218887807,-9.213665613377014,-2.6703787450881613,-21.94810785788871,20.953541463399507,1275810.30273756,-1.7641739070540197,-0.8133267701085314,-1.8380394426804825,-4.477575226571525,-0.56914205766255,fold_2,Bearish,49,True,False,2024-05-01,2025-01-17,2025-02-01,2025-04-30,15,0.35000000000000003,0.6000000000000001,0.05,0.0
current_no_team,always_l_s,14,fold_3,eligible_base,92,0.8501532428715175,7.489162877645153,0.30027698306516337,0.7340393888322863,0.9904304770846055,-0.5209612115609126,14.375663123183394,0.6304347826086957,0.4347826086956523,0.2,7.678177203057924,-6.828023960186407,-0.672800666665483,-5.1658827409930845,6.016035983864602,1237.2060308120726,-0.8931117523631744,-0.5416096245474701,-0.11778475061447316,-1.5808316880668967,-0.23500635727206265,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
current_no_team,always_l_s,14,fold_3,eligible_base,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
current_no_team,sticky_l_s,14,fold_3,eligible_base,92,-0.18024359494738773,-0.4988681696628614,0.29887965182416276,-0.03591899266899879,-0.04861565919034914,-0.5801740277346519,-0.8598595349239306,0.5652173913043478,0.2652173913043478,0.12200000000000003,7.678177203057924,-7.858420798005312,-0.6974086202261891,-5.354826969036806,5.174583374089419,1274.1953862006687,-1.3695812201584463,-0.5640439774409727,-0.32751756166094204,-1.3211652939577105,-0.29421917344580195,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
current_no_team,sticky_l_s,14,fold_3,eligible_base,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
current_no_team,always_l_s,14,fold_3,eligible_sensitivity,92,0.7680364096240124,6.249809039102462,0.29893362734040113,0.6910353779390265,1.1157320262744168,-0.6305765114270188,9.911262036955524,0.5217391304347826,0.32173913043478264,0.14800000000000002,7.678177203057924,-6.910140793433912,-0.8214701155229156,-6.3073931140014095,7.075429523625422,1507.6984662902585,-0.8900683935091763,-0.6642613758376714,-0.23470163711276826,-2.0031141280733817,-0.34462165713816884,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
current_no_team,always_l_s,14,fold_3,eligible_sensitivity,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
current_no_team,sticky_l_s,14,fold_3,eligible_sensitivity,92,0.5415638276412538,3.501839578634235,0.3104232399171886,0.5490844165035946,0.9501848447737667,-0.6929004739959289,5.053885384778666,0.5434782608695652,0.1826086956521739,0.084,7.678177203057924,-7.136613375416671,-0.9460019358323025,-7.26357049775625,7.805134325397503,1732.5645400619635,-0.923028965172202,-0.7366476397194284,-0.3199329654169776,-2.182599563577427,-0.406945619707079,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
current_no_team,sticky_l_s,14,fold_3,eligible_sensitivity,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
equal_family,always_l_s,14,fold_3,eligible_base,92,-0.6028066949546276,-0.959630414354466,0.2711960211501192,-0.817808957431409,-0.9105206129189325,-0.7315279819944939,-1.3118164143742748,0.532608695652174,0.6195652173913044,0.28500000000000003,7.678177203057924,-8.280983898012552,-0.472248613767421,-3.6260085404047184,3.0232018454500906,862.1965984381781,-2.000719941818711,-0.4209295181641507,-0.3195995317350011,-0.24744254468584906,-0.44557312770564395,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
equal_family,always_l_s,14,fold_3,eligible_base,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
equal_family,sticky_l_s,14,fold_3,eligible_base,92,-0.6443379064860444,-0.9725007332856671,0.28192004486929456,-0.8864924336929337,-1.0798152075736644,-0.779741718474832,-1.247208800354905,0.532608695652174,0.45000000000000007,0.20700000000000002,7.678177203057924,-8.322515109543968,-0.5371828786020776,-4.124585332355505,3.48024742586946,980.8678566143222,-1.9949008447345846,-0.4605939299596783,-0.36144713724804806,-0.28431246356574175,-0.49378686418598206,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
equal_family,sticky_l_s,14,fold_3,eligible_base,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
equal_family,always_l_s,14,fold_3,eligible_sensitivity,92,-0.4528166796113039,-0.877058103366434,0.3398623620902091,-0.32284763107930764,-0.3861638860731559,-0.8719442592587194,-1.0058648750231605,0.5434782608695652,0.55,0.253,7.678177203057924,-8.130993882669229,-0.8389702711254511,-6.4417624097987645,5.988945730187461,1532.5576502951126,-1.4469318305184848,-0.596713006654945,-0.4135721604930949,-1.194183131349495,-0.5859894049698695,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
equal_family,always_l_s,14,fold_3,eligible_sensitivity,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
equal_family,sticky_l_s,14,fold_3,eligible_sensitivity,92,-0.424302896582175,-0.8533139476861689,0.3261247959202456,-0.310155083178967,-0.37716516450089116,-0.8742140671124653,-0.976092675452673,0.5434782608695652,0.40434782608695663,0.186,7.678177203057924,-8.102480099640099,-0.8298674135570092,-6.371869056334071,5.947566159751896,1515.943572800293,-1.457987743631139,-0.6151016543093737,-0.4285668600569937,-1.2993661535348953,-0.5882592128236154,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
equal_family,sticky_l_s,14,fold_3,eligible_sensitivity,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,always_l_s,14,fold_3,eligible_base,92,-0.3693657563683044,-0.7986328497276725,0.3153185382022823,-0.24655384699484317,-0.2715200963494478,-0.6000829146444001,-1.330870835076066,0.5652173913043478,0.6043478260869566,0.278,7.678177203057924,-8.047542959426229,-0.5713825624438958,-4.387176565181542,4.017810808813238,1043.5504736445553,-1.5247335227200847,-0.4380255884915639,-0.28657585020290904,-0.8190414553845531,-0.3141280603555502,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,always_l_s,14,fold_3,eligible_base,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,sticky_l_s,14,fold_3,eligible_base,92,-0.6523567802177002,-0.974596499828304,0.3583157529179467,-0.637218813083521,-0.6649720823745732,-0.6764177526582363,-1.4408204042520512,0.5760869565217391,0.4282608695652175,0.197,7.678177203057924,-8.330533983275624,-0.8751403235890552,-6.719482482058218,6.067125701840518,1598.570218253052,-1.6233733071096044,-0.5903829371128326,-0.4822593670852233,-0.8976400873074046,-0.3904628983693864,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,sticky_l_s,14,fold_3,eligible_base,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,always_l_s,14,fold_3,eligible_sensitivity,92,0.4300569917765136,2.4676704742401276,0.3675469592038712,0.4716925580206712,0.5325069324432251,-0.8421578651262847,2.9301756552141107,0.5978260869565217,0.48478260869565226,0.22300000000000003,7.678177203057924,-7.24812021128141,-0.9453594225576707,-7.2586371669783105,7.688694158754824,1730.3560121157411,-0.8575928379000556,-0.6217361607810652,-0.26364505631684704,-1.9608438339396486,-0.5562030108374347,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,always_l_s,14,fold_3,eligible_sensitivity,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,sticky_l_s,14,fold_3,eligible_sensitivity,92,-0.022451902950113234,-0.0759014739831455,0.3823937639971687,0.18223286930219731,0.22805404209292152,-0.8977126284682769,-0.08454985657565325,0.5760869565217391,0.3521739130434782,0.16200000000000003,7.678177203057924,-7.700629106008037,-1.0333842788923397,-7.9345076121896145,7.912055709239501,1888.700584301993,-1.0099971789230286,-0.6532404253208434,-0.4020979563455088,-2.030545013437344,-0.611757774179427,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
heuristic,sticky_l_s,14,fold_3,eligible_sensitivity,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,always_l_s,14,fold_3,eligible_base,92,0.11891230335640057,0.47782960302537925,0.3762755858803319,0.2824026905747455,0.33310870951592586,-0.5807632588743237,0.8227614190876026,0.5978260869565217,0.46086956521739136,0.21200000000000002,7.678177203057924,-7.559264899701524,-0.7563209772525631,-5.807166485735121,5.926078789091521,1382.8496216966175,-1.0051272878036261,-0.4858722654840259,-0.22306646610080935,-1.4597485542224777,-0.29480840458547375,fold_3,Bullish,92,True,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
learned_global,always_l_s,14,fold_3,eligible_base,0,,,,,,,,,,,,,,,,,,,,,,fold_3,Bearish,0,False,False,2024-05-01,2025-04-16,2025-05-01,2025-07-31,15,0.35000000000000003,0.6000000000000001,0.05,0.0
