weight_fundamentals,weight_momentum,weight_flows,weight_factor_improvement,mean_ic,spread,total_return,max_drawdown,sharpe,turnover,pre_z_mean_ic,pre_score,objective
0.30000000000000004,0.5,0.15000000000000002,0.05,0.17790969747682067,0.0672975522261346,0.04450929456714148,-0.12221321003045116,0.5946661157442725,1.3250000000000002,1.613119625618288,1.613119625618288,1.470993252310331
0.25,0.6000000000000001,0.15000000000000002,0.0,0.1808293820452625,0.08738506364056178,0.011215835800332696,-0.16610137831510996,0.25509933945341245,1.2500000000000002,1.7142133730197913,1.7142133730197913,1.3628596116585818
0.30000000000000004,0.55,0.1,0.05,0.17887899795023843,0.05499754745724682,0.04746187443026928,-0.12221321003045116,0.6054540473318977,1.3250000000000002,1.6466815446950969,1.6466815446950969,1.3612606463699097
0.15000000000000002,0.6000000000000001,0.25,0.0,0.17556828856512466,0.08738506364056176,0.009106806375795307,-0.1589794691893689,0.2346993705759243,1.2750000000000004,1.5320486073168322,1.5320486073168322,1.272843097005665
0.2,0.6000000000000001,0.2,0.0,0.17863235206572647,0.08738506364056178,0.0004045531336278607,-0.15832309448047155,0.145142410759002,1.2500000000000002,1.6381414588872047,1.6381414588872047,1.2544342881104673
0.2,0.6000000000000001,0.15000000000000002,0.05,0.17949840632693564,0.05549251574546447,0.03917857869452046,-0.13622567513062556,0.5203014734867025,1.3500000000000003,1.6681284895633988,1.6681284895633988,1.2221456335488825
0.25,0.55,0.15000000000000002,0.05,0.17798506133609082,0.05580610772041428,0.03917857869452046,-0.13622567513062556,0.5203014734867025,1.3500000000000003,1.6157290907072943,1.6157290907072943,1.2074522645818027
0.25,0.5,0.2,0.05,0.17630694514373424,0.06955645342808937,0.022877513948263983,-0.14039216867594506,0.3684105482443683,1.3500000000000003,1.5576245076663235,1.5576245076663235,1.1800795735062009
0.35000000000000003,0.55,0.05,0.05,0.17894681404182716,0.03911924220492115,0.04746187443026928,-0.12221321003045116,0.6054540473318977,1.3250000000000002,1.6490296691832458,1.6490296691832458,1.177450916089486
0.5,0.45,0.05,0.0,0.18047638443194694,0.04666908496202196,0.033442670801519636,-0.1373515492216797,0.45638886226062597,1.3250000000000002,1.701990870651016,1.701990870651016,1.0976607815187347
0.25,0.6000000000000001,0.1,0.05,0.18124878495122543,0.05468395548229701,0.019758749825845356,-0.13622567513062556,0.3330844084068696,1.3250000000000002,1.7287351511232047,1.7287351511232047,1.075911825253106
