weight_fundamentals,weight_momentum,weight_flows,weight_factor_improvement,mean_ic,spread,total_return,max_drawdown,sharpe,turnover,pre_z_mean_ic,pre_score,objective
0.35000000000000003,0.4,0.15000000000000002,0.1,0.14189151951748644,,,,,,1.2760652998718316,1.2760652998718316,-0.6163639047314968
0.4,0.35000000000000003,0.25,0.0,0.14188698512757678,,,,,,1.2758853220848911,1.2758853220848911,-0.616426896956926
0.45,0.35000000000000003,0.2,0.0,0.14185932422088118,,,,,,1.2747874128024907,1.2747874128024907,-0.6168111652057662
0.25,0.45,0.2,0.1,0.1418153591966935,,,,,,1.2730423648657825,1.2730423648657825,-0.6174219319836141
0.35000000000000003,0.35000000000000003,0.30000000000000004,0.0,0.14176190695381188,,,,,,1.2709207527917215,1.2709207527917215,-0.6181644962095354
0.45,0.4,0.05,0.1,0.1417502295526357,,,,,,1.2704572565192838,1.2704572565192838,-0.6183267199048887
0.1,0.55,0.35000000000000003,0.0,0.14174416449353175,,,,,,1.2702165238216248,1.2702165238216248,-0.6184109763490693
0.1,0.55,0.30000000000000004,0.05,0.14153915094444403,,,,,,1.2620791810714997,1.2620791810714997,-0.621259046311613
0.2,0.4,0.35000000000000003,0.05,0.14152479509118102,,,,,,1.2615093723979196,1.2615093723979196,-0.6214584793473661
0.4,0.45,0.0,0.15000000000000002,0.14149763640037252,,,,,,1.2604313969336793,1.2604313969336793,-0.6218357707598503
0.2,0.4,0.4,0.0,0.14147080975286966,,,,,,1.259366600843182,1.259366600843182,-0.6222084493915243
0.15000000000000002,0.5,0.30000000000000004,0.05,0.14139005149981568,,,,,,1.2561611659442409,1.2561611659442409,-0.6233303516061537
0.25,0.35000000000000003,0.4,0.0,0.14137378909150214,,,,,,1.2555156827994507,1.2555156827994507,-0.6235562707068303
0.55,0.35000000000000003,0.05,0.05,0.14133110215030775,,,,,,1.253821364189784,1.253821364189784,-0.6241492822202135
0.6000000000000001,0.4,0.0,0.0,0.1412993239695618,,,,,,1.2525600331711466,1.2525600331711466,-0.6245907480767368
0.2,0.45,0.25,0.1,0.14118276488385917,,,,,,1.2479336012342133,1.2479336012342133,-0.6262099992546633
0.15000000000000002,0.4,0.45,0.0,0.141132806987085,,,,,,1.245950685807717,1.245950685807717,-0.626904019653937
0.30000000000000004,0.5,0.05,0.15000000000000002,0.14107421553471658,,,,,,1.2436250896104362,1.2436250896104362,-0.6277179783229854
0.4,0.35000000000000003,0.2,0.05,0.14095577871489304,,,,,,1.2389241271548934,1.2389241271548934,-0.6293633151824252
0.1,0.55,0.25,0.1,0.14095247932338753,,,,,,1.2387931685930489,1.2387931685930489,-0.6294091506790709
